# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
Bma012932.1	null.9901	Bma012932.1	protein_coding	41	153	231	1832	2	2	1	0	1666	0	15	0	0	226	0	0	1	1	1	24	1	0	152	166
Bma012939.1	null.9906	Bma012939.1	protein_coding	317	564	715	1726	11	30	4	51	0	0	195	0	1545	665	18	21	129	0	0	145	0	0	487	297
Bma012985.1	null.9938	Bma012985.1	protein_coding	0	0	0	2284	0	0	0	0	2284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma012986.2	null.9939	Bma012986.2	protein_coding	106	200	168	1810	5	5	10	12	0	0	76	0	824	148	0	9	41	0	0	30	0	0	180	1015
Bma012999.1	null.9952	Bma012999.1	protein_coding	0	0	0	688	0	0	0	0	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013000.3	null.9953	Bma013000.3	protein_coding	102	126	159	301	4	17	6	4	0	0	75	0	346	134	5	12	54	0	0	19	0	0	98	0
Bma013040.1	null.9989	Bma013040.1	protein_coding	0	0	0	1437	0	0	0	0	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013041.1	null.9990	Bma013041.1	protein_coding	158	341	366	652	2	13	6	2	0	0	122	0	697	345	7	1	47	0	0	32	0	0	304	0
Bma013042.1	null.9991	Bma013042.1	protein_coding	0	0	0	1223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223
Bma013044.2	null.9993	Bma013044.2	protein_coding	0	0	0	1013	0	0	0	0	1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013045.1	null.9994	Bma013045.1	protein_coding	186	498	824	1811	4	11	5	7	0	0	122	0	1386	801	2	6	51	1	1	63	0	0	460	470
Bma013046.1	null.9995	Bma013046.1	protein_coding	0	0	0	3429	0	0	0	0	2541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888
Bma013047.2	null.9996	Bma013047.2	protein_coding	143	184	228	1349	7	22	10	10	0	0	121	0	1415	185	7	9	85	0	0	26	0	0	126	8
Bma013054.1	null.10002	Bma013054.1	protein_coding	41	85	96	553	1	4	2	1	0	0	29	0	566	89	7	0	19	0	0	13	0	0	79	0
Bma013055.2	null.10003	Bma013055.2	protein_coding	0	0	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775
Bma013073.2	null.10020	Bma013073.2	protein_coding	29	125	151	1801	6	4	3	0	0	0	13	0	1315	143	0	8	17	0	0	16	0	0	118	501
Bma013074.1	null.10021	Bma013074.1	protein_coding	0	0	0	40	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013104.1	null.10048	Bma013104.1	protein_coding	0	0	0	1494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1494
Bma013105.1	null.10049	Bma013105.1	protein_coding	0	0	0	1494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1494
Bma013106.2	null.10050	Bma013106.2	protein_coding	75	404	304	711	4	6	3	0	94	0	48	0	254	291	0	1	16	2	0	21	7	1	397	370
Bma013107.1	null.10051	Bma013107.1	protein_coding	0	0	0	1797	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1719
Bma013108.3	null.10052	Bma013108.3	protein_coding	200	169	246	1527	15	32	7	3	741	0	155	0	835	208	10	11	61	0	0	61	3	0	141	0
Bma013124.1	null.10067	Bma013124.1	protein_coding	328	309	309	1140	16	22	24	43	0	1	257	0	1283	222	38	23	156	0	0	50	1	0	226	0
Bma013125.1	null.10068	Bma013125.1	protein_coding	0	0	0	2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2086
Bma013137.2	null.10078	Bma013137.2	protein_coding	0	0	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998
Bma013138.1	null.10080	Bma013138.1	protein_coding	54	197	223	524	4	6	6	12	0	0	34	0	579	199	4	7	71	1	0	12	0	0	143	10
Bma013147.1	null.10088	Bma013147.1	protein_coding	24	26	37	583	1	0	1	1	0	0	22	0	522	35	0	0	6	0	0	4	0	0	23	64
Bma013193.1	null.10131	Bma013193.1	protein_coding	0	0	0	788	0	0	0	0	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013194.1	null.10132	Bma013194.1	protein_coding	139	236	217	196	3	4	2	18	0	0	105	0	249	194	8	14	50	0	0	23	0	0	205	0
Bma013195.1	null.10133	Bma013195.1	protein_coding	0	0	0	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	788
Bma013208.1	null.10146	Bma013208.1	protein_coding	55	102	99	1350	3	4	0	2	0	0	38	0	1401	90	3	8	54	0	0	8	0	0	62	0
Bma013209.1	null.10147	Bma013209.1	protein_coding	0	0	0	1606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606
Bma013231.1	null.10167	Bma013231.1	protein_coding	46	76	42	438	3	3	1	6	0	0	31	0	308	38	3	4	40	5	1	18	0	0	44	168
Bma013232.1	null.10168	Bma013232.1	protein_coding	0	0	0	599	0	0	0	0	599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013240.1	null.10178	Bma013240.1	protein_coding	0	0	0	1218	0	0	0	0	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013241.1	null.10180	Bma013241.1	protein_coding	0	0	0	1833	0	0	0	0	1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013242.3	null.10181	Bma013242.3	protein_coding	115	261	361	1096	4	15	6	7	0	0	67	0	623	337	3	5	29	2	0	53	0	0	238	504
Bma013257.1	null.10201	Bma013257.1	protein_coding	88	142	167	1949	3	7	1	0	299	0	55	0	1673	159	5	2	31	0	0	27	6	1	125	0
Bma013286.1	null.10232	Bma013286.1	protein_coding	0	0	0	2244	0	0	0	0	2244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013287.1	null.10233	Bma013287.1	protein_coding	114	142	128	1861	7	15	5	4	351	0	89	0	1556	103	14	4	58	0	0	26	3	2	112	0
Bma013332.1	null.10275	Bma013332.1	protein_coding	0	0	0	1447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1447
Bma013333.1	null.10276	Bma013333.1	protein_coding	7	14	9	1417	0	1	0	0	1406	0	5	0	12	8	0	0	6	0	0	1	2	1	12	0
Bma013335.1	null.10278	Bma013335.1	protein_coding	0	0	0	1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1108
Bma013336.1	null.10280	Bma013336.1	protein_coding	0	0	0	310	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013357.1	null.10308	Bma013357.1	protein_coding	60	337	562	0	12	3	13	7	0	0	59	0	0	527	0	0	0	0	0	4	0	0	337	0
Bma013358.1	null.10309	Bma013358.1	protein_coding	0	0	0	959	0	0	0	0	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013391.1	null.10339	Bma013391.1	protein_coding	359	907	988	1966	19	22	24	41	458	0	214	0	1670	906	33	23	168	0	0	136	0	0	801	0
Bma013392.1	null.10340	Bma013392.1	protein_coding	0	0	0	3678	0	0	0	0	3678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013420.1	null.10368	Bma013420.1	protein_coding	160	309	399	1040	5	19	10	8	0	0	109	0	1098	365	8	13	87	0	1	48	0	0	254	17
Bma013421.1	null.10369	Bma013421.1	protein_coding	0	0	0	1908	0	0	0	0	1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013429.1	null.10377	Bma013429.1	protein_coding	0	0	0	769	0	0	0	0	769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013430.1	null.10378	Bma013430.1	protein_coding	80	203	208	279	5	12	4	3	250	0	56	0	0	186	0	0	4	0	0	22	3	0	203	29
Bma013455.1	null.10407	Bma013455.1	protein_coding	0	0	0	1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1836
Bma013456.1	null.10408	Bma013456.1	protein_coding	107	539	489	1510	7	3	5	2	1499	0	65	0	0	472	0	0	5	0	0	45	3	2	537	11
Bma013464.1	null.10419	Bma013464.1	protein_coding	3	2	7	489	0	0	0	0	0	0	0	0	494	7	3	0	2	0	0	0	0	0	0	0
Bma013473.1	null.10429	Bma013473.1	protein_coding	0	0	0	1042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042
Bma013474.3	null.10430	Bma013474.3	protein_coding	179	462	554	1134	10	13	10	14	0	0	111	0	1236	517	11	21	132	3	0	60	0	0	391	1
Bma013475.1	null.10431	Bma013475.1	protein_coding	0	0	0	366	0	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013492.1	null.10448	Bma013492.1	protein_coding	36	176	159	4	1	2	1	1	0	0	23	0	0	154	0	0	0	1	0	14	0	0	176	4
Bma013534.1	null.10487	Bma013534.1	protein_coding	0	0	0	215	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013535.2	null.10488	Bma013535.2	protein_coding	12	61	50	92	1	0	0	1	0	0	7	0	110	48	0	3	18	0	0	3	0	0	46	0
Bma013673.1	null.10585	Bma013673.1	protein_coding	0	0	0	2033	0	0	0	0	0	0	0	0	2033	0	0	0	0	0	0	0	0	0	0	0
Bma013809.1	null.10666	Bma013809.1	protein_coding	40	98	139	373	2	2	3	8	0	0	23	0	379	124	4	0	7	0	0	17	0	0	96	0
Bma013810.1	null.10667	Bma013810.1	protein_coding	78	117	149	1683	7	4	5	7	0	0	65	0	1056	131	3	1	41	0	0	22	0	0	98	650
Bma013811.1	null.10668	Bma013811.1	protein_coding	0	0	0	1377	0	0	0	0	1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma013871.1	null.10712	Bma013871.1	protein_coding	117	147	142	1571	13	17	3	12	744	0	80	0	888	115	5	2	68	0	0	52	1	0	93	0
Bma013951.1	null.10750	Bma013951.1	protein_coding	170	228	217	1417	8	4	11	12	137	0	130	0	1354	190	12	7	93	0	0	46	1	1	172	0
Bma013952.1	null.10751	Bma013952.1	protein_coding	0	0	0	2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2032
Bma013981.2	null.10768	Bma013981.2	protein_coding	0	0	0	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1382
Bma014138.1	null.10837	Bma014138.1	protein_coding	143	162	219	508	8	20	6	6	283	0	105	0	254	189	4	5	33	0	0	49	1	1	141	0
Bma014319.1	null.10946	Bma014319.1	protein_coding	87	479	426	636	2	3	6	3	633	0	52	0	0	412	0	0	4	2	0	37	2	2	477	3
Bma014320.1	null.10947	Bma014320.1	protein_coding	0	0	0	1628	0	0	0	0	1628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma014333.1	null.10958	Bma014333.1	protein_coding	106	407	436	213	6	13	8	1	199	0	75	0	0	411	0	0	8	0	0	28	6	2	405	14
Bma014354.2	null.10970	Bma014354.2	protein_coding	96	139	202	224	2	8	4	0	118	0	74	0	125	193	2	9	19	0	0	19	0	1	130	0
Bma014401.1	null.11007	Bma014401.1	protein_coding	57	209	319	79	3	2	5	10	0	0	29	0	107	306	1	3	30	0	0	26	0	0	185	0
Bma014465.1	null.11055	Bma014465.1	protein_coding	123	469	562	1695	5	9	8	18	1621	0	70	0	83	533	2	1	12	0	0	58	2	1	462	0
Bma014466.1	null.11056	Bma014466.1	protein_coding	107	371	442	1978	8	5	9	15	0	0	64	0	61	412	5	5	24	0	0	43	0	0	357	1941
Bma014501.1	null.11093	Bma014501.1	protein_coding	133	282	357	1395	1	8	8	6	0	0	84	0	1450	339	7	7	64	0	0	49	0	0	241	0
Bma014572.1	null.11165	Bma014572.1	protein_coding	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279
Bma014573.1	null.11166	Bma014573.1	protein_coding	21	38	35	185	0	0	0	0	0	0	3	0	211	35	12	5	13	0	0	2	0	0	29	0
Bma014586.1	null.11178	Bma014586.1	protein_coding	0	0	0	954	0	0	0	0	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma014587.1	null.11179	Bma014587.1	protein_coding	245	274	341	794	13	7	10	18	0	0	194	0	886	305	9	16	109	0	0	54	0	0	207	0
Bma014588.1	null.11180	Bma014588.1	protein_coding	0	0	0	1654	0	0	0	0	1654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma014614.1	null.11207	Bma014614.1	protein_coding	79	202	211	753	2	14	7	1	0	0	52	0	776	195	2	7	32	1	0	26	0	0	183	5
Bma014615.1	null.11208	Bma014615.1	protein_coding	0	0	0	1244	0	0	0	0	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma014650.1	null.11241	Bma014650.1	protein_coding	0	0	0	879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879
Bma014651.1	null.11242	Bma014651.1	protein_coding	31	138	177	840	0	7	0	1	0	0	19	0	812	173	0	1	14	0	0	13	0	0	131	36
Bma014662.1	null.11252	Bma014662.1	protein_coding	184	477	715	546	17	2	17	14	0	0	139	0	565	673	6	0	21	0	0	48	0	0	464	0
Bma014663.1	null.11253	Bma014663.1	protein_coding	0	0	0	1065	0	0	0	0	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma014706.1	null.11297	Bma014706.1	protein_coding	0	0	0	565	0	0	0	0	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma014707.2	null.11298	Bma014707.2	protein_coding	48	37	42	438	2	8	2	4	0	0	39	0	463	30	0	4	29	0	0	17	0	0	16	0
Bma014708.1	null.11300	Bma014708.1	protein_coding	0	0	0	200	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma014831.1	null.11410	Bma014831.1	protein_coding	67	112	113	899	0	5	2	17	0	0	45	0	938	101	3	1	48	0	0	28	0	0	77	0
Bma014895.1	null.11462	Bma014895.1	protein_coding	229	676	858	851	6	21	6	8	0	0	131	0	939	830	7	25	91	0	0	90	0	0	617	3
Bma014896.3	null.11463	Bma014896.3	protein_coding	0	0	0	2055	0	0	0	0	2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma014902.1	null.11469	Bma014902.1	protein_coding	74	255	472	340	10	14	9	3	113	0	55	0	0	440	0	0	1	0	0	18	1	0	255	227
Bma015012.1	null.11560	Bma015012.1	protein_coding	184	687	879	97	10	16	15	5	0	0	141	0	0	841	0	0	0	3	0	51	0	0	687	97
Bma015106.1	null.11621	Bma015106.1	protein_coding	0	0	0	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	851
Bma015107.1	null.11622	Bma015107.1	protein_coding	307	641	813	2608	13	35	20	27	255	0	213	0	2473	738	20	15	130	0	0	96	4	0	556	0
Bma015119.1	null.11629	Bma015119.1	protein_coding	134	376	440	1704	10	5	8	10	268	0	78	0	1525	415	12	11	92	0	0	41	1	0	310	0
Bma015126.1	null.11635	Bma015126.1	protein_coding	51	70	68	112	0	11	0	1	0	0	37	0	130	59	0	9	17	0	0	13	0	0	61	0
Bma015259.1	null.11709	Bma015259.1	protein_coding	0	0	0	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664
Bma015260.1	null.11710	Bma015260.1	protein_coding	59	328	286	0	4	0	3	2	0	0	35	0	0	277	0	0	1	0	0	25	1	0	328	0
Bma015261.1	null.11711	Bma015261.1	protein_coding	0	0	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443
Bma015324.1	null.11733	Bma015324.1	protein_coding	176	283	332	1004	6	14	6	19	565	0	118	0	506	300	14	4	82	0	0	70	3	2	232	0
Bma015326.2	null.11736	Bma015326.2	protein_coding	4	11	7	1151	0	0	0	0	952	0	2	0	201	7	0	0	4	0	0	2	0	2	7	0
Bma015329.2	null.11738	Bma015329.2	protein_coding	0	0	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921
Bma015330.1	null.11739	Bma015330.1	protein_coding	65	42	69	1158	4	3	2	7	0	0	60	0	0	54	0	0	0	2	1	8	0	0	41	1158
Bma015447.1	null.11793	Bma015447.1	protein_coding	87	354	318	39	3	2	3	4	39	0	55	0	0	312	0	0	1	0	0	35	1	0	354	0
Bma015476.1	null.11814	Bma015476.1	protein_coding	49	167	188	338	1	1	6	3	0	0	34	0	365	178	0	5	27	0	0	11	0	0	145	0
Bma015477.1	null.11815	Bma015477.1	protein_coding	0	0	0	742	0	0	0	0	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma015510.1	null.11831	Bma015510.1	protein_coding	0	0	0	1609	0	0	0	0	1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma015511.1	null.11832	Bma015511.1	protein_coding	142	222	448	797	11	7	7	17	747	0	90	0	57	417	0	2	16	0	0	65	2	0	217	0
Bma015512.1	null.11833	Bma015512.1	protein_coding	0	0	0	1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1609
Bma015553.2	null.11860	Bma015553.2	protein_coding	77	105	95	688	1	7	7	7	0	0	56	0	748	80	3	10	65	0	0	12	0	0	58	0
Bma015580.2	null.11878	Bma015580.2	protein_coding	0	0	0	261	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma015581.1	null.11880	Bma015581.1	protein_coding	0	0	0	729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729
Bma015600.1	null.11896	Bma015600.1	protein_coding	81	213	255	521	2	6	3	5	298	0	48	0	254	241	3	4	42	0	0	33	1	0	189	0
Bma015601.1	null.11897	Bma015601.1	protein_coding	0	0	0	1070	0	0	0	0	1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma015645.1	null.11923	Bma015645.1	protein_coding	128	200	293	2524	11	15	13	8	0	0	97	0	2551	254	5	3	31	0	0	41	0	0	181	0
Bma015698.1	null.11965	Bma015698.1	protein_coding	0	0	0	1943	0	0	0	0	1943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma015699.1	null.11966	Bma015699.1	protein_coding	180	424	645	694	11	11	14	17	694	0	140	0	0	599	0	0	2	0	0	51	1	1	423	0
Bma015700.1	null.11967	Bma015700.1	protein_coding	152	204	252	131	8	7	6	14	0	0	129	0	146	222	6	2	42	0	0	33	0	0	175	22
Bma015704.1	null.11969	Bma015704.1	protein_coding	43	184	148	70	0	4	0	1	0	0	24	0	108	145	5	2	40	0	0	22	0	0	153	0
Bma015706.2	null.11971	Bma015706.2	protein_coding	115	384	581	651	0	5	4	1	223	0	70	0	148	573	2	0	19	0	0	54	4	1	378	287
Bma015707.1	null.11972	Bma015707.1	protein_coding	14	77	81	1558	0	1	0	0	1443	0	12	0	122	80	0	0	8	0	0	2	0	0	70	0
Bma015711.2	null.11974	Bma015711.2	protein_coding	4	46	34	1564	0	1	0	1	1564	0	3	0	0	32	0	0	0	0	0	1	0	0	46	0
Bma015712.2	null.11975	Bma015712.2	protein_coding	72	313	421	842	7	5	6	3	353	0	43	0	509	400	4	2	19	0	0	26	0	0	299	0
Bma015717.2	null.11977	Bma015717.2	protein_coding	119	152	104	646	2	8	6	14	0	0	91	0	726	83	15	3	94	0	0	33	0	0	90	0
Bma015720.1	null.11978	Bma015720.1	protein_coding	75	241	194	848	6	3	8	3	815	0	70	0	37	174	0	0	9	0	0	11	1	1	236	0
Bma015721.1	null.11979	Bma015721.1	protein_coding	0	0	0	2251	0	0	0	0	894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1357
Bma015722.1	null.11980	Bma015722.1	protein_coding	80	49	86	2038	6	10	5	2	1357	0	73	0	234	65	0	0	1	5	1	11	0	0	47	448
Bma015723.1	null.11981	Bma015723.1	protein_coding	30	205	283	53	2	1	3	1	53	0	22	0	0	276	0	0	1	0	0	8	0	1	204	0
Bma015724.1	null.11982	Bma015724.1	protein_coding	50	82	46	522	2	3	0	5	227	0	28	0	361	42	9	6	63	0	0	16	1	0	31	0
Bma015729.1	null.11985	Bma015729.1	protein_coding	0	0	0	765	0	0	0	0	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma015730.1	null.11986	Bma015730.1	protein_coding	10	10	9	737	0	0	0	0	737	0	7	0	0	9	0	0	6	0	0	1	4	1	9	0
Bma015731.1	null.11987	Bma015731.1	protein_coding	0	0	0	102	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma015802.1	null.12037	Bma015802.1	protein_coding	23	28	49	378	1	1	3	2	0	0	14	0	389	44	1	6	13	0	0	10	0	0	24	0
Bma015803.1	null.12038	Bma015803.1	protein_coding	0	0	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431
Bma015872.1	null.12105	Bma015872.1	protein_coding	114	771	791	972	10	9	10	15	587	0	64	0	401	751	2	2	18	0	0	62	1	1	758	0
Bma015873.1	null.12106	Bma015873.1	protein_coding	0	0	0	2648	0	0	0	0	2648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma015952.2	null.12174	Bma015952.2	protein_coding	67	148	154	629	2	5	2	4	77	0	39	0	609	144	11	8	52	0	0	15	0	1	109	0
Bma015981.2	null.12195	Bma015981.2	protein_coding	72	23	30	674	0	6	0	20	0	0	46	1	211	24	0	2	7	1	1	45	0	0	17	469
Bma016001.1	null.12209	Bma016001.1	protein_coding	653	774	1002	6143	29	75	26	30	0	0	507	0	6363	884	40	45	253	0	0	154	0	0	639	0
Bma016038.1	null.12244	Bma016038.1	protein_coding	60	122	108	640	3	1	1	9	0	0	37	0	691	97	10	6	59	0	0	24	0	0	87	0
Bma016062.1	null.12268	Bma016062.1	protein_coding	0	0	0	1782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1782
Bma016063.1	null.12270	Bma016063.1	protein_coding	0	0	0	1782	0	0	0	0	1782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma016067.1	null.12276	Bma016067.1	protein_coding	90	193	247	200	1	6	0	6	0	0	61	0	221	240	3	2	26	0	0	31	0	0	177	0
Bma016074.1	null.12281	Bma016074.1	protein_coding	0	0	0	1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1550
Bma016075.1	null.12282	Bma016075.1	protein_coding	273	286	319	672	8	29	13	11	0	0	223	0	626	270	13	7	88	2	0	65	0	0	231	121
Bma016102.1	null.12310	Bma016102.1	protein_coding	197	711	813	284	16	8	19	5	6	0	136	0	312	772	5	9	31	0	0	59	0	0	691	0
Bma016133.1	null.12345	Bma016133.1	protein_coding	131	110	165	610	3	13	3	20	0	0	103	0	23	139	0	1	2	0	0	58	0	0	109	589
Bma016210.1	null.12415	Bma016210.1	protein_coding	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
Bma016211.1	null.12416	Bma016211.1	protein_coding	0	0	0	1139	0	0	0	0	1139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma016212.1	null.12417	Bma016212.1	protein_coding	32	781	326	0	2	3	3	1	0	0	21	0	0	319	0	0	0	0	0	11	0	0	781	0
Bma016213.1	null.12418	Bma016213.1	protein_coding	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
Bma016224.1	null.12429	Bma016224.1	protein_coding	0	0	0	1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1825
Bma016225.1	null.12430	Bma016225.1	protein_coding	0	0	0	1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1825
Bma016226.2	null.12431	Bma016226.2	protein_coding	116	215	377	1117	9	3	8	5	0	0	85	0	1153	355	6	5	43	0	0	25	0	0	190	0
Bma016227.1	null.12432	Bma016227.1	protein_coding	0	0	0	1504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1504
Bma016228.1	null.12433	Bma016228.1	protein_coding	0	0	0	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	813
Bma016246.1	null.12454	Bma016246.1	protein_coding	134	198	217	1179	3	7	5	22	203	0	104	0	1046	188	7	10	76	0	0	33	2	1	144	0
Bma016247.1	null.12455	Bma016247.1	protein_coding	0	0	0	1728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1728
Bma016248.1	null.12456	Bma016248.1	protein_coding	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222
Bma016249.1	null.12457	Bma016249.1	protein_coding	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700
Bma016250.2	null.12458	Bma016250.2	protein_coding	52	181	212	255	0	4	1	1	0	0	25	0	305	208	12	0	44	0	0	19	0	0	143	0
Bma016282.1	null.12485	Bma016282.1	protein_coding	0	0	0	856	0	0	0	0	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma016283.2	null.12486	Bma016283.2	protein_coding	180	206	272	198	10	12	9	22	0	0	140	0	264	227	13	4	72	0	0	43	0	0	157	0
Bma016284.1	null.12487	Bma016284.1	protein_coding	0	0	0	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856
Bma016285.1	null.12488	Bma016285.1	protein_coding	0	0	0	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856
Bma016299.1	null.12501	Bma016299.1	protein_coding	128	148	179	940	6	17	5	8	0	0	92	0	995	152	7	13	54	0	0	37	0	0	113	0
Bma016300.1	null.12502	Bma016300.1	protein_coding	0	0	0	1395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1395
Bma016303.1	null.12506	Bma016303.1	protein_coding	0	0	0	974	0	0	0	0	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma016304.1	null.12507	Bma016304.1	protein_coding	17	30	9	918	0	1	0	0	0	0	7	0	705	8	0	10	24	0	1	1	0	0	11	241
Bma016311.1	null.12513	Bma016311.1	protein_coding	54	107	153	435	0	6	0	8	0	0	50	0	395	140	0	2	25	0	0	21	0	0	93	56
Bma016312.1	null.12514	Bma016312.1	protein_coding	0	0	0	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749
Bma016338.2	null.12540	Bma016338.2	protein_coding	247	235	260	2403	10	19	10	27	374	0	179	0	2131	223	19	13	124	0	0	80	2	0	165	0
Bma016339.1	null.12542	Bma016339.1	protein_coding	75	123	64	739	2	7	2	18	0	0	47	0	589	47	4	7	68	0	0	37	0	0	77	207
Bma016341.1	null.12544	Bma016341.1	protein_coding	0	0	0	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609
